행정동코드,상권업종중분류명,store_count
41113662,기타 가정용품 수리,10
41113662,기타 간이,131
41113662,기타 개인,3
41113662,기타 교육,123
41113662,기타 보건,3
41113662,기타 사업 서비스,6
41113662,기타 상품 소매,20
41113662,기타 생활용품 소매,6
41113662,기타 전문 과학,2
41113662,담배 소매,4
41113662,도서관·사적지,9
41113662,동남아시아,5
41113662,법무관련 ,5
41113662,병원,6
41113662,본사·경영 컨설팅,22
41113662,부동산 서비스,68
41113662,비알코올 ,65
41113662,사무 지원,1
41113662,사진 촬영,12
41113662,산업용품 대여,2
41113662,서양식,16
41113662,섬유·의복·신발 소매,44
41113662,세탁,22
41113662,수의,4
41113662,스포츠 서비스,57
41113662,시계·귀금속 소매,6
41113662,시설관리,2
41113662,시장 조사,1
41113662,식료품 소매,31
41113662,식물 소매,16
41113662,안경·정밀기기 소매,11
41113662,애완동물·용품 소매,11
41113662,여행사·보조,4
41113662,연료 소매,1
41113662,오락용품 소매,22
41113662,욕탕·신체관리,16
41113662,유원지·오락,35
41113662,음료 소매,1
41113662,의약·화장품 소매,42
41113662,의원,69
41113662,이용·미용,201
41113662,인쇄·제품제작,3
41113662,일반 교육,130
41113662,일반 숙박,5
41113662,일식,25
41113662,자동차 수리·세차,16
41113662,장식품 소매,4
41113662,전문 디자인,16
41113662,종합 소매,55
41113662,주점,55
41113662,중고 상품 소매,1
41113662,중식,23
41113662,철물·건설자재 소매,6
41113662,청소·방제,10
41113662,컴퓨터 수리,5
41113662,통신장비 수리,3
41113662,한식,190
41113662,회계·세무,20
41113664,가구 소매,2
41113664,가전·통신 소매,15
41113664,가전제품 수리,5
41113664,가정용품 대여,3
41113664,광고,12
41113664,교육 지원,3
41113664,구내식당·뷔페,1
41113664,기술 서비스,18
41113664,기타 가정용품 수리,7
41113664,기타 간이,91
41113664,기타 교육,83
41113664,기타 보건,3
41113664,기타 사업 서비스,3
41113664,기타 상품 소매,3
41113664,기타 생활용품 소매,6
41113664,기타 전문 과학,1
41113664,담배 소매,2
41113664,도서관·사적지,5
41113664,동남아시아,1
41113664,모터사이클 수리,4
41113664,법무관련 ,2
41113664,병원,2
41113664,본사·경영 컨설팅,19
41113664,부동산 서비스,58
41113664,비알코올 ,53
41113664,사무 지원,1
41113664,사진 촬영,7
41113664,산업용품 대여,9
41113664,서양식,4
41113664,섬유·의복·신발 소매,16
41113664,세탁,12
41113664,수의,4
41113664,스포츠 서비스,38
41113664,시계·귀금속 소매,1
41113664,시설관리,5
41113664,식료품 소매,27
41113664,식물 소매,9
41113664,안경·정밀기기 소매,5
41113664,애완동물·용품 소매,9
41113664,여행사·보조,2
41113664,연료 소매,7
41113664,오락용품 소매,9
41113664,욕탕·신체관리,10
41113664,운송장비 대여,1
41113664,유원지·오락,30
41113664,의약·화장품 소매,22
41113664,의원,23
41113664,이용·미용,110
41113664,인쇄·제품제작,3
41113664,일반 교육,56
41113664,일식,11
41113664,자동차 부품 소매,2
41113664,자동차 수리·세차,25
41113664,장식품 소매,1
41113664,전문 디자인,28
41113664,종합 소매,47
41113664,주점,20
41113664,중고 상품 소매,1
41113664,중식,19
41113664,철물·건설자재 소매,5
41113664,청소·방제,11
41113664,컴퓨터 수리,4
41113664,통신장비 수리,2
41113664,한식,116
41113664,회계·세무,10
41113670,가구 소매,42
41113670,가전·통신 소매,20
41113670,가전제품 수리,15
41113670,가정용품 대여,6
41113670,고용 알선,19
41113670,광고,20
41113670,교육 지원,3
41113670,구내식당·뷔페,3
41113670,기술 서비스,23
41113670,기타 가정용품 수리,11
41113670,기타 간이,100
41113670,기타 개인,2
41113670,기타 교육,52
41113670,기타 보건,4
41113670,기타 사업 서비스,8
41113670,기타 상품 소매,18
41113670,기타 생활용품 소매,18
41113670,기타 숙박,4
41113670,기타 전문 과학,3
41113670,담배 소매,2
41113670,도서관·사적지,4
41113670,동남아시아,1
41113670,모터사이클 소매,3
41113670,모터사이클 수리,2
41113670,법무관련 ,10
41113670,병원,3
41113670,본사·경영 컨설팅,18
41113670,부동산 서비스,53
41113670,비알코올 ,45
41113670,사무 지원,3
41113670,사진 촬영,8
41113670,산업용품 대여,8
41113670,서양식,13
41113670,섬유·의복·신발 소매,39
41113670,세탁,16
41113670,수의,3
41113670,스포츠 서비스,34
41113670,시계·귀금속 소매,7
41113670,시설관리,3
41113670,식료품 소매,68
41113670,식물 소매,13
41113670,안경·정밀기기 소매,4
41113670,애완동물·용품 소매,9
41113670,여행사·보조,9
41113670,연료 소매,7
41113670,오락용품 소매,18
41113670,욕탕·신체관리,17
41113670,운송장비 대여,2
41113670,유원지·오락,68
41113670,의약·화장품 소매,29
41113670,의원,26
41113670,이용·미용,121
41113670,인쇄·제품제작,15
41113670,일반 교육,30
41113670,일반 숙박,26
41113670,일식,14
41113670,자동차 부품 소매,6
41113670,자동차 수리·세차,38
41113670,장례식장 ,3
41113670,전문 디자인,20
41113670,종합 소매,62
41113670,주점,86
41113670,중고 상품 소매,8
41113670,중식,20
41113670,철물·건설자재 소매,18
41113670,청소·방제,18
41113670,컴퓨터 수리,4
41113670,한식,309
41113670,회계·세무,10
41113680,가구 소매,1
41113680,가전·통신 소매,4
41113680,가전제품 수리,3
41113680,가정용품 대여,1
41113680,고용 알선,6
41113680,광고,4
41113680,교육 지원,1
41113680,기술 서비스,7
41113680,기타 가정용품 수리,9
41113680,기타 간이,95
41113680,기타 개인,1
41113680,기타 교육,63
41113680,기타 사업 서비스,4
41113680,기타 상품 소매,6
41113680,기타 생활용품 소매,4
41113680,기타 전문 과학,1
41113680,도서관·사적지,6
41113680,동남아시아,3
41113680,병원,2
41113680,본사·경영 컨설팅,6
41113680,부동산 서비스,44
41113680,비알코올 ,41
41113680,사진 촬영,4
41113680,산업용품 대여,1
41113680,서양식,5
41113680,섬유·의복·신발 소매,129
41113680,세탁,15
41113680,수의,3
41113680,스포츠 서비스,20
41113680,시계·귀금속 소매,3
41113680,식료품 소매,27
41113680,식물 소매,3
41113680,안경·정밀기기 소매,12
41113680,애완동물·용품 소매,5
41113680,여행사·보조,1
41113680,연료 소매,1
41113680,오락용품 소매,13
41113680,욕탕·신체관리,3
41113680,운송장비 대여,1
41113680,유원지·오락,29
41113680,음료 소매,1
41113680,의약·화장품 소매,22
41113680,의원,51
41113680,이용·미용,94
41113680,일반 교육,74
41113680,일식,8
41113680,자동차 수리·세차,9
41113680,전문 디자인,14
41113680,종합 소매,36
41113680,주점,29
41113680,중식,9
41113680,철물·건설자재 소매,4
41113680,청소·방제,1
41113680,컴퓨터 수리,2
41113680,통신장비 수리,1
41113680,한식,113
41113680,회계·세무,3
41113690,가구 소매,3
41113690,가전·통신 소매,18
41113690,가전제품 수리,26
41113690,가정용품 대여,9
41113690,고용 알선,8
41113690,광고,12
41113690,교육 지원,2
41113690,구내식당·뷔페,2
41113690,기술 서비스,18
41113690,기타 가정용품 수리,13
41113690,기타 간이,88
41113690,기타 개인,1
41113690,기타 교육,81
41113690,기타 보건,5
41113690,기타 사업 서비스,8
41113690,기타 상품 소매,9
41113690,기타 생활용품 소매,7
41113690,기타 전문 과학,1
41113690,담배 소매,2
41113690,도서관·사적지,10
41113690,동남아시아,2
41113690,모터사이클 소매,1
41113690,모터사이클 수리,4
41113690,법무관련 ,5
41113690,병원,1
41113690,본사·경영 컨설팅,10
41113690,부동산 서비스,73
41113690,비알코올 ,55
41113690,사무 지원,1
41113690,사진 촬영,15
41113690,산업용품 대여,6
41113690,서양식,8
41113690,섬유·의복·신발 소매,31
41113690,세탁,22
41113690,수의,5
41113690,스포츠 서비스,37
41113690,시계·귀금속 소매,1
41113690,시설관리,3
41113690,시장 조사,1
41113690,식료품 소매,26
41113690,식물 소매,15
41113690,안경·정밀기기 소매,7
41113690,애완동물·용품 소매,9
41113690,연료 소매,9
41113690,오락용품 소매,14
41113690,욕탕·신체관리,15
41113690,운송장비 대여,5
41113690,유원지·오락,41
41113690,의약·화장품 소매,26
41113690,의원,35
41113690,이용·미용,146
41113690,인쇄·제품제작,7
41113690,일반 교육,70
41113690,일반 숙박,1
41113690,일식,8
41113690,자동차 부품 소매,7
41113690,자동차 수리·세차,45
41113690,장례식장 ,2
41113690,장식품 소매,4
41113690,전문 디자인,32
41113690,조경·유지,1
41113690,종합 소매,82
41113690,주점,31
41113690,중고 상품 소매,6
41113690,중식,17
41113690,철물·건설자재 소매,12
41113690,청소·방제,35
41113690,컴퓨터 수리,12
41113690,통신장비 수리,2
41113690,한식,189
41113690,회계·세무,4
41113700,가전·통신 소매,3
41113700,가전제품 수리,4
41113700,고용 알선,1
41113700,광고,2
41113700,교육 지원,1
41113700,구내식당·뷔페,1
41113700,기술 서비스,3
41113700,기타 가정용품 수리,2
41113700,기타 간이,20
41113700,기타 교육,35
41113700,기타 사업 서비스,2
41113700,기타 상품 소매,5
41113700,도서관·사적지,3
41113700,본사·경영 컨설팅,4
41113700,부동산 서비스,14
41113700,비알코올 ,20
41113700,사진 촬영,2
41113700,섬유·의복·신발 소매,5
41113700,세탁,7
41113700,스포츠 서비스,9
41113700,식료품 소매,18
41113700,식물 소매,5
41113700,안경·정밀기기 소매,2
41113700,애완동물·용품 소매,2
41113700,연료 소매,3
41113700,오락용품 소매,7
41113700,욕탕·신체관리,2
41113700,유원지·오락,6
41113700,의약·화장품 소매,9
41113700,의원,5
41113700,이용·미용,28
41113700,인쇄·제품제작,1
41113700,일반 교육,23
41113700,일식,1
41113700,자동차 부품 소매,2
41113700,자동차 수리·세차,12
41113700,장식품 소매,1
41113700,전문 디자인,12
41113700,조경·유지,3
41113700,종합 소매,20
41113700,주점,4
41113700,중고 상품 소매,2
41113700,중식,4
41113700,철물·건설자재 소매,3
41113700,청소·방제,9
41113700,컴퓨터 수리,2
41113700,한식,46
41115650,가전·통신 소매,6
41115650,가전제품 수리,10
41115650,가정용품 대여,4
41115650,고용 알선,13
41115650,광고,7
41115650,교육 지원,1
41115650,구내식당·뷔페,4
41115650,기술 서비스,11
41115650,기타 가정용품 수리,3
41115650,기타 간이,41
41115650,기타 교육,66
41115650,기타 사업 서비스,1
41115650,기타 상품 소매,4
41115650,기타 생활용품 소매,2
41115650,기타 숙박,7
41115650,기타 전문 과학,5
41115650,담배 소매,1
41115650,동남아시아,1
41115650,모터사이클 소매,2
41115650,법무관련 ,7
41115650,병원,6
41115650,본사·경영 컨설팅,6
41115650,부동산 서비스,50
41115650,비알코올 ,31
41115650,사무 지원,1
41115650,사진 촬영,4
41115650,서양식,3
41115650,섬유·의복·신발 소매,10
41115650,세탁,8
41115650,수의,1
41115650,스포츠 서비스,14
41115650,시계·귀금속 소매,1
41115650,시설관리,1
41115650,식료품 소매,10
41115650,식물 소매,4
41115650,안경·정밀기기 소매,3
41115650,애완동물·용품 소매,5
41115650,여행사·보조,2
41115650,연료 소매,3
41115650,오락용품 소매,9
41115650,욕탕·신체관리,3
41115650,운송장비 대여,2
41115650,유원지·오락,8
41115650,음료 소매,3
41115650,의약·화장품 소매,17
41115650,의원,19
41115650,이용·미용,44
41115650,인쇄·제품제작,19
41115650,일반 교육,29
41115650,일반 숙박,11
41115650,일식,5
41115650,자동차 수리·세차,5
41115650,장식품 소매,3
41115650,전문 디자인,3
41115650,종합 소매,31
41115650,주점,6
41115650,중고 상품 소매,3
41115650,중식,6
41115650,철물·건설자재 소매,8
41115650,청소·방제,10
41115650,컴퓨터 수리,3
41115650,한식,54
41115650,회계·세무,3
41115660,가구 소매,1
41115660,가전·통신 소매,51
41115660,가전제품 수리,5
41115660,가정용품 대여,9
41115660,고용 알선,57
41115660,광고,20
41115660,교육 지원,11
41115660,구내식당·뷔페,2
41115660,기술 서비스,7
41115660,기타 가정용품 수리,15
41115660,기타 간이,80
41115660,기타 개인,3
41115660,기타 교육,52
41115660,기타 보건,2
41115660,기타 사업 서비스,5
41115660,기타 상품 소매,20
41115660,기타 생활용품 소매,11
41115660,기타 숙박,15
41115660,기타 전문 과학,2
41115660,담배 소매,4
41115660,도서관·사적지,5
41115660,동남아시아,34
41115660,법무관련 ,16
41115660,병원,1
41115660,본사·경영 컨설팅,19
41115660,부동산 서비스,54
41115660,비알코올 ,102
41115660,사무 지원,1
41115660,사진 촬영,24
41115660,산업용품 대여,1
41115660,서양식,19
41115660,섬유·의복·신발 소매,312
41115660,세탁,6
41115660,수의,2
41115660,스포츠 서비스,21
41115660,시계·귀금속 소매,23
41115660,시설관리,2
41115660,식료품 소매,47
41115660,식물 소매,13
41115660,안경·정밀기기 소매,13
41115660,애완동물·용품 소매,6
41115660,여행사·보조,18
41115660,연료 소매,2
41115660,오락용품 소매,21
41115660,욕탕·신체관리,11
41115660,운송장비 대여,6
41115660,유원지·오락,71
41115660,음료 소매,1
41115660,의약·화장품 소매,68
41115660,의원,57
41115660,이용·미용,136
41115660,인쇄·제품제작,19
41115660,일반 교육,19
41115660,일반 숙박,100
41115660,일식,31
41115660,자동차 부품 소매,3
41115660,자동차 수리·세차,7
41115660,장식품 소매,2
41115660,전문 디자인,9
41115660,종합 소매,72
41115660,주점,112
41115660,중고 상품 소매,13
41115660,중식,54
41115660,철물·건설자재 소매,7
41115660,청소·방제,13
41115660,컴퓨터 수리,2
41115660,통신장비 수리,2
41115660,한식,212
41115660,회계·세무,57
41115670,가전·통신 소매,8
41115670,가전제품 수리,7
41115670,가정용품 대여,2
41115670,고용 알선,21
41115670,광고,7
41115670,교육 지원,2
41115670,구내식당·뷔페,1
41115670,기술 서비스,2
41115670,기타 가정용품 수리,4
41115670,기타 간이,25
41115670,기타 개인,1
41115670,기타 교육,34
41115670,기타 보건,2
41115670,기타 사업 서비스,1
41115670,기타 상품 소매,6
41115670,기타 생활용품 소매,3
41115670,기타 숙박,3
41115670,담배 소매,4
41115670,도서관·사적지,1
41115670,동남아시아,1
41115670,모터사이클 수리,1
41115670,법무관련 ,10
41115670,병원,1
41115670,본사·경영 컨설팅,3
41115670,부동산 서비스,45
41115670,비알코올 ,28
41115670,사진 촬영,8
41115670,서양식,4
41115670,섬유·의복·신발 소매,10
